match_api_id,home_formation_by_X,away_formation_by_X,home_formation_by_Y,away_formation_by_Y
1785981,433,4411,433,442
1785982,41212,433,433,433
1785983,433,343,433,343
1785984,433,3412,433,343
1785985,352,433,352,433
1785986,352,352,352,352
1785988,4231,4321,451,451
1785989,433,433,433,433
1786201,433,442,433,442
1786202,433,4312,433,442
1786203,41212,4411,433,442
1786204,4231,343,451,343
1786205,433,433,433,433
1786207,3511,433,352,433
1786208,4321,433,451,433
1786209,4231,352,451,352
1786210,3412,3511,442,352
1786211,442,4321,442,451
1786212,4213,4312,433,442
1786213,343,352,343,352
1786214,352,352,352,352
1786215,433,4231,433,451
1786216,3511,352,352,352
1786217,4312,433,442,433
1786218,442,4231,442,451
1786219,442,433,442,433
1786221,3511,442,352,442
1786222,4312,4312,442,442
1786223,433,442,433,442
1786224,433,343,433,343
1786225,4312,433,442,433
1786226,4312,352,442,352
1786227,4321,433,451,433
1786229,352,352,352,352
1786230,4231,3511,451,352
1786231,352,4321,352,451
1786232,433,4312,433,442
1786233,433,433,433,433
1786234,343,433,343,433
1786235,4411,4312,442,442
1786236,4312,4312,442,442
1786237,352,433,352,433
1786238,4321,4231,451,451
1786239,433,4411,433,442
1786240,442,4312,442,442
1786241,4312,43111,442,442
1786242,4312,4312,442,442
1786243,4312,442,442,442
1786245,4321,4312,451,442
1786246,433,352,433,352
1786247,433,433,433,433
1786248,4231,433,451,433
1786249,3412,352,343,352
1786250,352,32311,352,343
1786251,352,4312,352,442
1786252,4312,433,442,433
1786253,4312,433,442,433
1786254,433,352,433,352
1786255,343,433,343,433
1786256,442,4312,442,442
1786257,352,4231,352,451
1786258,343,352,343,352
1786259,4411,433,442,433
1786260,4312,3511,442,352
1786261,4411,433,442,433
1786263,4231,433,451,433
1786264,4312,343,442,343
1786265,4312,433,442,433
1786266,4231,4312,451,442
1786267,4312,4321,442,451
1786268,442,433,442,433
1786269,4312,433,442,433
1786270,3511,352,352,352
1786271,433,4312,433,442
1786272,343,442,343,442
1786273,433,4312,433,442
1786274,352,352,352,352
1786275,352,433,352,433
1786276,4321,4312,451,442
1786277,433,4231,433,451
1786278,433,4231,433,451
1786280,3421,3511,343,352
1786281,4231,4411,451,442
1786282,433,433,433,433
1786283,3511,352,352,352
1786284,352,343,352,343
1786285,4231,433,451,433
1786287,442,4321,442,451
1786288,4312,433,442,433
1786289,4312,433,442,433
1786290,352,352,352,352
1786291,222121,2422,433,442
1786292,2233,22222,433,442
1786293,352,4312,352,442
1786294,4321,433,433,433
1786295,4231,22213,451,433
1786296,2233,41221,433,451
1786297,42112,3511,442,352
1786299,3412,352,352,352
1786300,343,2152,343,352
1785991,4411,3511,442,352
1785992,433,41212,433,433
1785993,4321,433,451,433
1785994,343,433,343,433
1785995,433,352,433,352
1785996,532,352,532,352
1785997,433,433,433,433
1785999,352,433,352,433
1786000,4321,4231,451,451
1786301,343,433,343,433
1786302,4312,442,442,442
1786303,4231,4312,451,442
1786304,4231,433,451,433
1786305,3133,4312,433,442
1786306,352,4312,352,442
1786307,352,3511,352,352
1786308,352,433,352,433
1786310,4231,433,451,433
1786311,4231,4411,451,442
1786313,352,343,352,343
1786314,4321,13321,433,433
1786315,352,433,352,433
1786316,4312,433,442,433
1786317,433,4231,433,451
1786318,4312,352,442,352
1786319,343,352,343,352
1786320,442,3421,442,343
1786321,433,433,433,433
1786322,334,4312,343,442
1786323,433,442,433,442
1786324,4231,4312,451,442
1786325,352,4312,352,442
1786326,4312,433,442,433
1786327,352,3511,352,352
1786328,42112,433,442,433
1786330,433,343,433,343
1786332,442,4312,442,442
1786333,4312,352,442,352
1786334,433,343,433,343
1786335,4312,532,442,532
1786336,4312,42112,442,442
1786337,4312,4231,442,451
1786338,4231,451,451,451
1786339,343,4123,343,433
1786340,352,352,352,352
1786342,442,442,442,442
1786343,352,4312,352,442
1786344,433,343,433,343
1786345,4312,4312,442,442
1786346,451,4231,451,451
1786347,4231,433,451,433
1786348,433,3511,433,352
1786349,4312,352,442,352
1786350,433,4312,433,442
1786351,352,433,352,433
1786352,433,4312,433,442
1786353,4312,433,442,433
1786354,442,433,442,433
1786355,4231,4312,451,442
1786356,433,4231,433,451
1786357,433,433,433,433
1786358,4312,433,442,433
1786360,3421,352,343,352
1786361,41212,42211,451,442
1786362,352,442,352,442
1786363,442,4312,442,442
1786364,433,433,433,433
1786365,4312,4312,442,442
1786366,4312,4231,442,451
1786367,433,433,433,433
1786368,4312,3511,442,352
1786369,1122121,433,442,433
1786370,433,4312,433,442
1786371,442,433,442,433
1786372,4231,4312,451,442
1786373,3511,4312,352,442
1786374,451,433,451,433
1786375,343,4312,343,442
1786376,4312,4231,442,451
1786377,4231,433,451,433
1786378,4312,4312,442,442
1786379,4312,433,442,433
1786380,433,352,433,352
1786381,352,4231,352,451
1786382,433,442,433,442
1786383,4312,4312,442,442
1786384,433,343,433,343
1786385,433,4312,433,442
1786387,433,433,433,433
1786388,433,352,433,352
1786389,4312,451,442,451
1786390,4312,4312,442,442
1786002,433,352,433,352
1786003,4312,433,442,433
1786004,433,433,433,433
1786005,532,3412,532,343
1786006,352,4411,352,442
1786007,352,532,352,532
1786008,433,4321,433,451
1786009,4231,3412,451,343
1786010,433,433,433,433
1786011,41212,532,433,532
1786012,442,352,442,352
1786014,4312,4312,442,442
1786016,352,433,352,433
1786017,3412,4231,343,451
1786018,433,433,433,433
1786019,433,4231,433,451
1786020,3511,4321,352,451
1786021,41212,433,433,433
1786022,4312,3412,442,343
1786023,4321,352,451,352
1786024,343,433,433,433
1786025,352,433,352,433
1786026,433,433,433,433
1786027,4231,442,451,442
1786028,4231,3412,451,343
1786029,433,433,433,433
1786031,4321,3511,451,352
1786032,433,352,433,352
1786034,4321,433,451,433
1786035,343,4312,343,442
1786036,433,433,433,433
1786037,352,4231,352,451
1786038,3511,4411,352,442
1786039,433,532,433,532
1786040,343,352,343,352
1786041,352,4321,352,451
1786043,41212,352,433,352
1786044,4231,433,451,433
1786045,4312,433,442,433
1786046,352,532,352,532
1786047,433,352,433,352
1786048,433,4321,433,451
1786049,4231,352,451,352
1786050,3421,433,343,433
1786052,4321,433,451,433
1786053,3511,4231,352,451
1786054,433,433,433,433
1786055,352,433,352,433
1786056,343,352,343,352
1786057,433,433,433,433
1786059,3412,4231,343,451
1786061,433,41212,433,433
1786062,352,352,352,352
2060255,4312,442,442,442
2060256,4231,4312,451,442
2060257,442,352,442,352
2060258,433,433,433,433
2060259,4312,433,442,433
2060260,352,352,352,352
2060261,433,4321,433,442
2060262,352,343,352,343
2060264,433,4312,433,442
2060444,433,4231,433,451
2060445,433,4231,433,451
2060446,442,3511,442,352
2060447,433,3421,433,343
2060448,433,4312,433,442
2060449,433,3511,433,352
2060450,433,352,433,352
2060452,433,352,433,352
2060453,352,4312,352,442
2060464,3412,4213,433,433
2060465,433,41221,433,433
2060467,3421,41311,343,442
2060468,33211,1333,352,433
2060469,433,433,433,433
2060470,4312,352,442,352
2060471,22231,433,451,433
2060472,352,4312,352,442
2060473,12511,221212,352,433
2060484,4312,433,442,433
2060485,442,343,442,343
2060486,433,4213,433,433
2060487,433,433,433,433
2060488,433,3511,433,352
2060489,352,4312,352,442
2060490,4231,433,451,433
2060492,433,4411,433,442
2060493,352,352,352,352
2060504,433,352,433,352
2060505,433,433,433,433
2060506,4411,4312,442,442
2060507,3421,4312,343,442
2060508,343,433,343,433
2060509,433,433,433,433
2060510,433,442,433,442
2060511,4312,433,442,433
2060512,433,4312,433,442
2060524,4312,352,442,352
2060525,4312,4411,442,442
2060526,442,433,442,433
2060527,343,4411,343,442
2060529,433,433,433,433
2060530,4312,352,442,352
2060531,433,433,433,433
2060532,433,3421,433,343
2060533,352,433,352,433
2060544,433,4312,433,442
2060545,433,433,433,433
2060546,4411,442,442,442
2060547,3421,352,343,352
2060548,442,4312,442,442
2060549,4411,4312,442,442
2060550,4231,343,451,343
2060551,4231,352,451,352
2060553,352,433,352,433
2060564,4312,433,442,433
2060565,4312,4411,442,442
2060566,352,433,352,433
2060567,352,3421,352,343
2060568,4312,433,442,433
2060569,442,4411,442,442
2060570,433,433,433,433
2060572,4213,352,433,352
2060573,352,4231,352,451
2060584,433,433,433,433
2060585,433,4312,433,442
2060586,4411,352,442,352
2060587,3421,4312,343,442
2060588,442,442,442,442
2060589,4231,433,451,433
2060590,4231,4231,451,451
2060591,433,4231,433,451
2060592,4321,4312,451,442
2060593,352,352,352,352
2060605,4312,4231,442,451
2060606,4312,433,442,433
2060608,352,442,352,442
2060609,433,352,433,352
2060610,442,433,442,433
2060611,433,352,433,352
2060612,4312,3421,442,343
2060613,433,4312,433,442
2060614,352,433,352,433
2060626,433,433,433,433
2060627,433,4312,433,442
2060628,442,352,442,352
2060629,3421,4141,343,451
2060630,442,433,442,433
2060631,442,3412,442,343
2060632,433,433,433,433
2060633,433,442,433,442
2060635,352,4312,352,442
2060266,433,442,433,442
2060267,4213,433,433,433
2060268,3511,4312,352,442
2060269,442,433,442,433
2060270,3412,433,343,433
2060271,4312,4312,442,442
2060273,3133,352,433,352
2060274,352,3421,352,343
2060275,352,352,352,352
2060286,4312,4312,442,442
2060287,442,3421,442,343
2060288,352,433,352,433
2060289,4231,343,451,343
2060290,352,433,352,433
2060291,352,352,352,352
2060292,433,433,433,433
2060295,433,433,433,433
2060296,433,3511,433,352
2060297,433,433,433,433
2060298,442,352,442,352
2060299,433,4312,433,442
2060300,4231,343,451,343
2060301,4312,442,442,442
2060303,352,3421,352,343
2060304,3412,352,343,352
2060305,433,352,433,352
2060306,433,4312,433,442
2060307,343,3421,343,343
2060308,3511,433,352,433
2060309,352,442,352,442
2060311,4312,352,442,352
2060312,352,433,352,433
2060314,433,4231,433,451
2060315,352,433,352,433
2060326,442,343,442,343
2060327,433,433,433,433
2060330,352,343,352,343
2060331,433,442,433,442
2060332,433,433,433,433
2060333,433,3421,433,343
2060334,41212,352,343,352
2060335,4312,3511,442,352
2060347,352,4312,352,442
2060348,433,4312,433,442
2060349,433,3421,433,343
2060351,433,352,433,352
2060352,343,433,343,433
2060354,433,3421,433,343
2060355,442,352,442,352
2060374,3412,433,343,433
2060375,352,433,352,433
2060376,4312,433,442,433
2060377,442,3412,442,343
2060378,4123,442,433,442
2060380,442,433,442,433
2060381,352,4231,352,451
2060382,4312,433,442,433
2060383,433,352,433,352
2060394,352,4411,352,442
2060395,442,4312,442,442
2060396,433,4312,433,442
2060397,433,4231,433,451
2060398,433,4312,433,442
2060399,433,433,433,433
2060400,433,442,433,442
2060401,433,352,433,352
2060403,343,352,343,352
2060415,352,433,352,433
2060416,3421,433,343,433
2060417,4312,343,442,343
2060418,433,442,433,442
2060419,352,352,352,352
2060420,4231,433,451,433
2060421,4312,433,442,433
2060422,433,433,433,433
2060423,442,352,442,352
2060435,433,4231,433,451
2060436,343,4312,343,442
2060437,433,4231,433,451
2060438,352,4312,352,442
2060439,352,4312,352,442
2060440,433,442,433,442
2060441,4231,352,451,352
2060442,442,3421,442,343
2060443,433,433,433,433
2060454,4231,352,451,352
2060456,4411,433,442,433
2060457,4231,4411,451,442
2060458,4312,442,442,442
2060459,4321,433,451,433
2060460,433,4231,433,451
2060461,4312,3421,442,343
2060462,352,433,352,433
2060463,343,352,343,352
2060276,4312,4231,442,451
2060277,4231,3412,451,343
2060278,442,4231,442,451
2060279,433,343,433,352
2060280,433,4312,433,442
2060281,4312,4312,442,442
2060282,4231,352,451,352
2060283,352,3511,352,352
2060285,433,433,433,433
2060474,4231,433,451,433
2060476,3421,4312,343,442
2060477,433,4231,433,451
2060478,433,343,433,343
2060480,352,352,352,352
2060481,442,433,442,433
2060482,4312,4141,442,451
2060483,433,352,433,352
2060494,352,4312,352,442
2060495,352,433,352,433
2060496,433,4231,433,451
2060497,4231,442,451,442
2060498,3412,433,343,433
2060499,4312,433,442,433
2060500,433,433,433,433
2060501,4231,3421,451,343
2060503,4231,352,451,352
2060514,352,4231,352,451
2060515,433,433,433,433
2060516,4312,4411,442,442
2060517,4312,4231,442,451
2060518,433,352,433,352
2060519,433,433,433,433
2060520,433,442,433,442
2060521,442,352,442,352
2060522,442,433,442,433
2060523,3421,352,343,352
2060534,352,4312,352,442
2060535,433,4312,433,442
2060536,4231,433,451,433
2060538,352,442,352,442
2060539,433,433,433,433
2060540,352,532,352,532
2060541,433,433,433,433
2060542,3421,433,343,433
2060543,433,352,433,352
2060555,433,433,433,433
2060556,4312,3511,442,352
2060557,352,4231,352,451
2060558,4312,433,442,433
2060559,4312,4231,442,451
2060560,352,4231,352,451
2060561,352,433,352,433
2060562,433,3322,433,343
2060574,433,4312,433,442
2060576,433,3412,433,343
2060577,3421,352,343,352
2060578,352,433,352,433
2060579,442,4312,442,442
2060580,4312,433,442,433
2060581,433,343,433,343
2060582,352,433,352,433
2060583,433,352,433,352
2060594,433,4231,433,451
2060595,4312,4231,442,451
2060596,352,3511,352,352
2060597,4312,3412,442,343
2060598,4312,433,442,433
2060599,433,4231,433,451
2060600,433,4231,433,451
2060601,352,433,352,433
2060602,3412,3421,343,343
2060603,352,352,352,352
2060615,433,442,433,442
2060616,4231,4312,451,442
2060617,3511,352,352,352
2060618,4231,352,451,352
2060620,4231,4312,451,442
2060621,352,433,352,433
2060622,4231,3421,451,343
2060623,442,433,442,433
2060624,4231,352,451,352
2060636,352,4231,352,451
2060637,4312,4231,442,451
2060638,352,442,352,442
2060639,433,3421,433,343
2060640,433,433,433,433
2060641,3412,442,343,442
2060644,352,3511,352,352
2060645,4312,352,442,352
2060316,433,433,433,433
2060317,433,442,433,442
2060318,3511,3421,352,343
2060319,4312,4312,442,442
2060320,343,433,343,433
2060322,433,4312,433,442
2060323,433,433,433,433
2060325,352,4312,352,442
2060336,3511,433,352,433
2060337,4312,352,442,352
2060338,4312,433,442,433
2060339,433,433,433,433
2060340,4321,352,451,352
2060341,433,442,433,442
2060342,4231,3412,451,343
2060343,3511,433,352,433
2060345,352,4312,352,442
2060365,433,4312,433,442
2060366,442,4312,442,442
2060367,343,4312,343,442
2060368,433,4231,433,451
2060369,4312,3421,442,343
2060370,433,4312,433,442
2060371,433,352,433,352
2060372,433,4312,433,442
2060373,352,3412,352,343
2060384,3511,352,352,352
2060385,4312,433,442,433
2060386,4312,433,442,433
2060387,3421,4321,343,451
2060388,352,4231,352,451
2060389,433,442,433,442
2060390,4312,433,442,433
2060391,4312,433,442,433
2060393,352,343,352,343
2060404,433,3232,433,352
2060405,42211,3232,451,352
2060407,3421,4312,343,442
2060408,4321,3511,433,352
2060409,3412,433,442,433
2060410,433,32221,433,343
2060411,4321,42112,433,442
2060412,2233,4231,433,451
2060413,3142,42121,352,433
2060424,433,433,433,433
2060425,442,433,442,433
2060426,4312,343,442,343
2060427,3421,433,343,433
2060428,4312,433,442,433
2060429,4231,352,451,352
2060430,433,433,433,433
2060431,352,4312,352,442
2060433,3511,442,352,442
523745,433,442,433,442
523853,433,451,433,451
523866,442,442,442,442
523868,442,442,442,442
523870,442,442,442,442
523871,442,442,442,442
523872,442,442,442,442
523875,442,442,442,442
523878,442,442,442,442
523879,442,442,442,442
523880,442,442,442,442
523881,442,442,442,442
523883,442,442,442,442
523886,442,442,442,442
523887,442,442,442,442
523889,442,442,442,442
523890,442,442,442,442
523898,442,442,442,442
523899,442,442,442,442
523901,442,442,442,442
523902,442,442,442,442
523903,442,442,442,442
523904,442,442,442,442
523905,442,442,442,442
523911,442,442,442,442
523913,442,442,442,442
523914,442,442,442,442
523918,442,442,442,442
523920,442,442,442,442
523924,442,442,442,442
523928,442,442,442,442
523931,442,442,442,442
523932,442,442,442,442
523933,442,442,442,442
523934,442,442,442,442
523936,442,442,442,442
523940,442,442,442,442
523941,442,442,442,442
523942,442,442,442,442
523943,442,442,442,442
523945,442,442,442,442
523947,442,442,442,442
523948,442,442,442,442
523950,442,442,442,442
523952,442,442,442,442
523953,442,442,442,442
523954,442,442,442,442
523685,433,41212,433,523
662249,442,442,442,442
662250,442,442,442,442
662251,442,442,442,442
662252,442,442,442,442
662253,442,442,442,442
662254,442,442,442,442
662255,442,442,442,442
662328,442,442,442,442
662330,442,442,442,442
662331,442,442,442,442
662332,442,442,442,442
662333,442,442,442,442
662334,442,442,442,442
662335,442,442,442,442
662336,442,442,442,442
662337,442,442,442,442
662338,442,442,442,442
662339,442,442,442,442
662340,442,442,442,442
662341,442,442,442,442
662342,442,442,442,442
662343,442,442,442,442
662344,442,442,442,442
662345,442,442,442,442
662347,442,442,442,442
662348,442,442,442,442
662349,442,442,442,442
662350,442,442,442,442
662351,442,442,442,442
662352,442,442,442,442
662353,442,442,442,442
662354,442,442,442,442
662355,442,442,442,442
662356,442,442,442,442
662357,442,442,442,442
662358,442,442,442,442
662359,442,442,442,442
662360,442,442,442,442
662361,442,442,442,442
662362,442,442,442,442
662364,442,442,442,442
662365,442,442,442,442
662367,442,442,442,442
662368,442,442,442,442
662369,442,442,442,442
662370,442,442,442,442
662371,442,442,442,442
662373,433,433,433,433
662374,442,442,442,442
662375,442,442,442,442
662377,442,442,442,442
662378,442,442,442,442
662379,442,442,442,442
662380,442,442,442,442
662383,442,442,442,442
662384,442,442,442,442
662385,442,442,442,442
662386,442,442,442,442
662387,442,442,442,442
662388,442,442,442,442
662389,442,442,442,442
662390,442,442,442,442
662391,442,442,442,442
662392,442,442,442,442
662393,442,442,442,442
662394,442,442,442,442
662395,442,442,442,442
662396,442,442,442,442
662398,442,442,442,442
662399,442,442,442,442
662402,442,442,442,442
662403,442,442,442,442
662404,442,442,442,442
662405,442,442,442,442
662406,442,442,442,442
662407,442,442,442,442
662408,442,442,442,442
662409,442,442,442,442
662410,442,442,442,442
662411,442,442,442,442
662412,442,442,442,442
662414,442,442,442,442
662415,442,442,442,442
662416,4312,442,442,442
662417,442,442,442,442
662256,442,442,442,442
662258,442,4312,442,442
662259,442,442,442,442
662260,442,442,442,442
662261,442,442,442,442
662264,442,442,442,442
662418,442,442,442,442
662419,442,442,442,442
662420,442,442,442,442
662421,442,442,442,442
662422,442,442,442,442
662423,442,442,442,442
662424,433,433,433,433
662425,442,442,442,442
662428,442,442,442,442
662429,442,442,442,442
662430,442,442,442,442
662431,442,442,442,442
662432,442,442,442,442
662433,442,442,442,442
662434,442,442,442,442
662435,442,442,442,442
662436,433,442,442,442
662437,442,442,442,442
662438,442,442,442,442
662439,442,442,442,442
662440,442,442,442,442
662441,442,442,442,442
662442,442,442,442,442
662443,442,442,442,442
662444,442,442,442,442
662445,442,442,442,442
662446,442,442,442,442
662447,442,442,442,442
662448,442,442,442,442
662450,442,442,442,442
662451,442,442,442,442
662452,442,442,442,442
662453,442,442,442,442
662454,442,442,442,442
662455,442,442,442,442
662457,442,442,442,442
662458,442,442,442,442
662459,442,442,442,442
662460,442,442,442,442
662461,442,442,442,442
662462,442,442,442,442
662463,442,442,442,442
662464,442,442,442,442
662465,442,442,442,442
662466,442,442,442,442
662468,442,442,442,442
662469,442,442,442,442
662470,442,442,442,442
662471,442,442,442,442
662472,442,442,442,442
662474,442,442,442,442
662475,442,442,442,442
662476,442,442,442,442
662477,442,442,442,442
662478,442,442,442,442
662479,442,442,442,442
662480,442,442,442,442
662483,442,442,442,442
662484,442,442,442,442
662485,442,442,442,442
662486,442,442,442,442
662488,442,442,442,442
662489,442,442,442,442
662490,442,442,442,442
662491,442,442,442,442
662492,442,442,442,442
662493,442,442,442,442
662495,442,442,442,442
662496,442,442,442,442
662498,442,442,442,442
662499,442,442,442,442
662500,442,442,442,442
662501,442,433,442,442
662502,442,442,442,442
662503,442,442,442,442
662504,442,442,442,442
662505,442,433,442,433
662506,442,442,442,442
662507,442,442,442,442
662265,442,442,442,442
662266,442,442,442,442
662268,442,442,442,442
662269,442,442,442,442
662271,442,442,442,442
662272,442,442,442,442
662273,442,442,442,442
662508,442,442,442,442
662509,442,442,442,442
662510,442,442,442,442
662511,442,442,442,442
662512,442,442,442,442
662513,442,442,442,442
662514,442,442,442,442
662516,442,442,442,442
662517,442,442,442,442
662519,442,442,442,442
662520,442,442,442,442
662521,442,442,442,442
662522,442,442,442,442
662523,442,442,442,442
662524,442,442,442,442
662525,442,442,442,442
662526,442,442,442,442
662527,442,442,442,442
662528,442,442,442,442
662529,442,442,442,442
662530,442,442,442,442
662531,442,442,442,442
662532,442,442,442,442
662533,442,442,442,442
662534,442,442,442,442
662535,442,442,442,442
662536,442,442,442,442
662537,442,442,442,442
662538,442,442,442,442
662539,442,442,442,442
662540,442,442,442,442
662543,442,442,442,442
662544,442,442,442,442
662545,442,442,442,442
662546,442,442,442,442
662547,442,442,442,442
662548,442,442,442,442
662549,442,442,442,442
662551,442,442,442,442
662553,442,442,442,442
662274,442,442,442,442
662275,442,442,442,442
662276,442,3142,442,442
662278,442,442,442,442
662279,442,442,442,442
662280,442,442,442,442
662281,442,442,442,442
662284,442,442,442,442
662285,442,442,442,442
662286,442,442,442,442
662288,442,442,442,442
662289,442,442,442,442
662290,442,442,442,442
662291,442,442,442,442
662293,442,442,442,442
662294,442,442,442,442
662295,442,442,442,442
662296,442,442,442,442
662297,442,442,442,442
662298,442,442,442,442
662299,4411,4411,442,442
662300,442,4312,442,442
662302,442,442,442,442
662304,442,442,442,442
662305,442,442,442,442
662306,442,442,442,442
662307,442,442,442,442
662308,442,442,442,442
662309,442,442,442,442
662310,442,442,442,442
662311,442,442,442,442
662313,442,442,442,442
662314,442,442,442,442
662315,442,442,442,442
662317,442,442,442,442
662318,442,442,442,442
662319,442,442,442,442
662320,442,442,442,442
662322,442,442,442,442
662323,442,442,442,442
662324,442,442,442,442
662325,442,442,442,442
662326,442,442,442,442
662327,442,442,442,442
836091,442,433,442,433
836092,433,21133,433,433
836093,4321,4213,433,433
836094,433,433,433,433
836095,433,3133,433,433
836096,4231,433,451,433
836097,4321,442,433,442
836098,433,433,433,433
836099,451,442,451,442
836297,433,442,433,442
836300,4231,442,451,442
836306,433,433,433,433
836309,451,4231,451,451
836313,433,4321,433,433
836320,433,433,433,433
836321,433,433,433,433
836326,433,433,433,433
836328,442,433,442,433
836330,442,442,442,442
836332,433,433,433,433
836335,451,433,451,433
836337,442,442,442,442
836339,442,442,442,442
836341,433,433,433,433
836344,433,451,433,451
836346,433,433,433,433
836349,442,433,442,433
836351,433,442,433,442
836352,433,442,433,442
836354,442,433,442,433
836357,433,4231,433,451
836364,433,433,433,433
836367,442,442,442,442
836368,433,433,433,433
836373,433,433,433,433
836375,451,433,451,433
836376,4231,433,451,433
836378,4231,442,451,442
836381,433,451,433,451
836383,433,451,433,451
836386,442,433,442,433
836388,433,433,433,433
836391,442,4231,442,451
836393,442,433,442,433
836394,433,4231,433,451
836396,433,433,433,433
836398,433,433,433,433
836403,343,442,343,442
836405,433,433,433,433
836407,433,433,433,433
836411,433,433,433,433
836412,4231,433,451,433
836413,433,433,433,433
836415,433,442,433,442
836427,433,433,433,433
836428,433,433,433,433
836430,442,451,442,451
836432,433,433,433,433
836435,442,433,442,433
836445,433,433,433,433
836446,442,442,442,442
836448,433,4231,433,451
836449,433,433,433,433
836451,4231,4231,451,451
836454,433,433,433,433
836456,451,433,451,433
836459,433,4231,433,451
836462,433,433,433,433
836464,442,433,442,433
836466,433,4231,433,451
836467,442,433,442,433
836469,433,433,433,433
836473,433,442,433,442
836475,451,442,451,442
836477,442,433,442,433
836479,442,433,442,433
836481,433,433,433,433
836483,442,433,442,433
836486,442,442,442,442
836488,433,433,433,433
836490,433,433,433,433
836491,433,433,433,433
836492,433,442,433,442
836494,433,442,433,442
836496,433,442,433,442
836498,532,442,532,442
836501,433,4321,433,433
836502,433,4231,433,451
836505,433,4231,433,451
836507,433,433,433,433
836100,433,433,433,433
836101,433,433,433,433
836102,433,451,433,451
836103,442,442,442,442
836104,433,433,433,433
836105,442,433,442,433
836106,433,433,433,433
836107,3142,442,442,442
836108,3313,442,343,442
836512,451,433,451,433
836514,451,433,451,433
836516,451,4213,451,433
836518,433,433,433,433
836522,442,442,442,442
836524,433,433,433,433
836526,442,433,442,433
836531,433,433,433,433
836537,442,433,442,433
836540,4321,442,433,442
836542,433,433,433,433
836544,433,451,433,451
836551,433,433,433,433
836553,433,433,433,433
836555,433,433,433,433
836557,433,433,433,433
836559,433,3142,433,442
836572,433,433,433,433
836575,4213,433,433,433
836578,4231,4231,451,451
836581,4231,433,451,433
836583,433,433,433,433
836585,433,442,433,442
836587,433,433,433,433
836589,4231,4231,451,451
836590,433,433,433,433
836596,433,433,433,433
836601,442,4231,442,451
836602,442,433,442,433
836603,451,433,451,433
836604,442,433,442,433
836605,433,433,433,433
836607,433,4231,433,451
836608,433,442,433,442
836609,433,433,433,433
836610,4231,442,451,442
836611,433,433,433,433
836614,442,433,442,433
836615,433,433,433,433
836616,451,433,451,433
836618,433,4231,433,451
836619,442,433,442,433
836620,433,433,433,433
836621,4231,433,451,433
836622,442,4231,442,451
836623,433,433,433,433
836624,433,433,433,433
836626,433,4231,433,451
836627,433,433,433,433
836628,442,433,442,433
836629,442,433,442,433
836630,433,442,433,442
836631,433,433,433,433
836632,442,433,442,433
836634,433,433,433,433
836635,433,442,433,442
836636,451,451,451,451
836637,433,433,433,433
836638,433,433,433,433
836639,433,433,433,433
836640,433,433,433,433
836641,4231,442,451,442
836643,433,442,433,442
836644,433,4411,433,442
836645,433,433,433,433
836646,433,433,433,433
836647,442,433,442,433
836648,442,433,442,433
836649,433,433,433,433
836650,433,433,433,433
836651,433,433,433,433
836652,4231,4321,451,451
836653,433,433,433,433
836654,433,433,433,433
836656,451,433,451,433
836657,4231,433,451,433
836109,433,433,433,433
836110,4231,4231,451,451
836112,451,433,451,433
836113,433,433,433,433
836114,442,433,442,433
836116,433,433,433,433
836118,4231,433,451,433
836121,433,41221,433,433
836658,442,433,442,433
836659,433,433,433,433
836660,433,451,433,451
836661,433,442,433,442
836662,433,433,433,433
836663,433,433,433,433
836664,433,442,433,442
836665,433,4231,433,451
836666,4141,433,541,433
836667,433,433,433,433
836669,433,433,433,433
836670,433,433,433,433
836671,433,433,433,433
836672,442,433,442,433
836673,433,433,433,433
836675,433,442,433,442
836676,433,433,433,433
836677,433,433,433,433
836678,433,433,433,433
836679,433,442,433,442
836680,433,433,433,433
836681,433,433,433,433
836683,451,442,451,442
836684,433,433,433,433
836685,433,433,433,433
836686,433,352,433,352
836687,433,433,433,433
836689,433,433,433,433
836690,433,433,433,433
836691,433,442,433,442
836692,433,4231,433,451
836694,442,433,442,433
836696,442,433,442,433
836699,4231,433,451,433
836700,433,433,433,433
836701,451,433,451,433
836702,433,433,433,433
836151,433,4231,433,451
836154,433,433,433,433
836159,3142,433,442,433
836161,433,433,433,433
836163,433,433,433,433
836167,433,433,433,433
836169,433,4231,433,451
836170,442,442,442,442
836171,433,433,433,433
836181,433,433,433,433
836182,433,433,433,433
836185,433,433,433,433
836189,433,442,433,451
836197,433,433,433,433
836199,442,442,442,442
836201,3133,433,433,433
836205,433,433,433,433
836208,433,433,433,433
836209,4231,433,451,433
836210,442,433,442,433
836211,4231,433,451,433
836218,433,433,433,433
836219,442,433,442,433
836223,442,433,442,433
836224,433,433,433,433
836225,442,433,442,433
836229,433,433,433,433
836231,433,433,433,433
836233,433,4231,433,451
836237,433,433,433,433
836239,433,433,433,433
836244,442,442,442,442
836248,433,442,433,442
836250,433,433,433,433
836257,3151,3151,451,451
836260,3133,433,433,433
836263,4321,442,433,442
836265,433,451,433,451
836267,442,433,442,433
836269,433,433,433,433
836273,433,442,433,442
836277,433,433,433,433
836280,433,442,433,442
836281,442,4231,442,451
836282,433,442,433,442
836283,433,433,433,433
836285,433,433,433,433
836287,442,433,442,433
836290,4132,4411,532,442
836292,442,451,442,451
1028468,433,433,433,433
1028470,433,433,433,433
1028472,442,4231,442,451
1028473,442,433,442,433
