match_api_id,country_id,league_id,season,stage,match_date,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,match_result
1473200,13274,13274,2013/2014,20,2014-01-26,6433,8593,0,1,away_win
1473201,13274,13274,2013/2014,20,2014-02-12,8674,8611,1,1,draw
1473202,13274,13274,2013/2014,20,2014-01-26,8277,8464,1,1,draw
1473203,13274,13274,2013/2014,21,2014-01-31,10235,8277,1,1,draw
1473204,13274,13274,2013/2014,21,2014-02-01,10229,8674,2,0,home_win
1473205,13274,13274,2013/2014,21,2014-02-01,10228,10217,3,0,home_win
1473206,13274,13274,2013/2014,21,2014-02-01,9791,9761,1,2,away_win
1473207,13274,13274,2013/2014,21,2014-02-01,6413,9803,3,1,home_win
1473208,13274,13274,2013/2014,21,2014-02-02,8464,6433,1,1,draw
1473209,13274,13274,2013/2014,21,2014-02-02,8611,7788,3,1,home_win
1473210,13274,13274,2013/2014,21,2014-02-02,9908,8593,1,1,draw
1473211,13274,13274,2013/2014,21,2014-02-02,10219,8640,2,0,home_win
1473212,13274,13274,2013/2014,22,2014-02-04,10217,9791,0,3,away_win
1473213,13274,13274,2013/2014,22,2014-02-04,9803,10235,1,2,away_win
1473214,13274,13274,2013/2014,22,2014-02-04,8277,10229,0,2,away_win
1473215,13274,13274,2013/2014,22,2014-02-05,7788,8640,1,2,away_win
1473216,13274,13274,2013/2014,22,2014-02-05,6433,10219,2,2,draw
1473217,13274,13274,2013/2014,22,2014-02-05,10228,8611,0,2,away_win
1473218,13274,13274,2013/2014,22,2014-02-05,8464,9761,1,1,draw
1473219,13274,13274,2013/2014,22,2014-02-06,8593,8674,2,1,home_win
1473220,13274,13274,2013/2014,22,2014-02-06,9908,6413,1,2,away_win
1473221,13274,13274,2013/2014,23,2014-02-07,8277,10217,0,0,draw
1473222,13274,13274,2013/2014,23,2014-02-08,10235,8464,5,1,home_win
1473223,13274,13274,2013/2014,23,2014-02-08,6433,10229,2,1,home_win
1473224,13274,13274,2013/2014,23,2014-02-08,9761,9803,2,0,home_win
1473225,13274,13274,2013/2014,23,2014-02-08,8640,8611,3,2,home_win
1473226,13274,13274,2013/2014,23,2014-02-09,8674,10228,1,3,away_win
1473227,13274,13274,2013/2014,23,2014-02-09,9791,7788,1,1,draw
1473228,13274,13274,2013/2014,23,2014-02-09,6413,8593,1,1,draw
1473229,13274,13274,2013/2014,23,2014-02-09,10219,9908,5,2,home_win
1473230,13274,13274,2013/2014,24,2014-02-14,8640,9791,2,1,home_win
1473231,13274,13274,2013/2014,24,2014-02-15,10229,9908,1,1,draw
1473232,13274,13274,2013/2014,24,2014-02-15,9803,10217,0,1,away_win
1473233,13274,13274,2013/2014,24,2014-02-15,8611,8277,2,0,home_win
1473234,13274,13274,2013/2014,24,2014-02-15,10219,8464,1,3,away_win
1473235,13274,13274,2013/2014,24,2014-02-16,8593,10228,3,0,home_win
1473236,13274,13274,2013/2014,24,2014-02-16,7788,6413,3,1,home_win
1473237,13274,13274,2013/2014,24,2014-02-16,8674,6433,1,0,home_win
1473238,13274,13274,2013/2014,24,2014-02-16,9761,10235,1,1,draw
1473239,13274,13274,2013/2014,25,2014-02-21,10217,6433,3,2,home_win
1473240,13274,13274,2013/2014,25,2014-02-22,7788,9803,1,0,home_win
1473241,13274,13274,2013/2014,25,2014-02-22,10228,9761,0,0,draw
1473242,13274,13274,2013/2014,25,2014-02-22,8464,8640,0,2,away_win
1473243,13274,13274,2013/2014,25,2014-02-22,6413,9791,1,1,draw
1473244,13274,13274,2013/2014,25,2014-02-23,8593,10229,4,0,home_win
1473245,13274,13274,2013/2014,25,2014-02-23,8611,10235,2,2,draw
1473246,13274,13274,2013/2014,25,2014-02-23,9908,8674,1,0,home_win
1473247,13274,13274,2013/2014,25,2014-02-23,8277,10219,3,1,home_win
1473248,13274,13274,2013/2014,26,2014-02-28,9791,10228,1,2,away_win
1473249,13274,13274,2013/2014,26,2014-03-01,10217,9761,1,1,draw
1473250,13274,13274,2013/2014,26,2014-03-02,10229,10219,4,0,home_win
1473251,13274,13274,2013/2014,26,2014-03-01,6413,8464,3,3,draw
1473252,13274,13274,2013/2014,26,2014-03-01,8277,9803,3,0,home_win
1473253,13274,13274,2013/2014,26,2014-03-02,10235,8593,1,2,away_win
1473254,13274,13274,2013/2014,26,2014-03-01,6433,8640,2,3,away_win
1473255,13274,13274,2013/2014,26,2014-03-02,8674,7788,1,1,draw
1473256,13274,13274,2013/2014,26,2014-03-02,9908,8611,1,1,draw
1473257,13274,13274,2013/2014,27,2014-03-08,10229,9791,4,0,home_win
1473258,13274,13274,2013/2014,27,2014-03-08,10228,6413,3,0,home_win
1473259,13274,13274,2013/2014,27,2014-03-08,9761,8277,1,2,away_win
1473260,13274,13274,2013/2014,27,2014-03-08,8640,9908,1,0,home_win
1473261,13274,13274,2013/2014,27,2014-03-08,9803,8464,3,1,home_win
1473262,13274,13274,2013/2014,27,2014-03-09,8593,7788,1,1,draw
1473263,13274,13274,2013/2014,27,2014-03-09,6433,8611,1,0,home_win
1473264,13274,13274,2013/2014,27,2014-03-09,8674,10235,0,2,away_win
1473265,13274,13274,2013/2014,27,2014-03-09,10219,10217,1,1,draw
1473266,13274,13274,2013/2014,28,2014-03-14,7788,10219,3,2,home_win
1473267,13274,13274,2013/2014,28,2014-03-15,10217,8674,2,1,home_win
1473268,13274,13274,2013/2014,28,2014-03-15,9791,9803,2,1,home_win
1473269,13274,13274,2013/2014,28,2014-03-16,9761,8593,0,0,draw
1473270,13274,13274,2013/2014,28,2014-03-15,8277,8640,1,2,away_win
1473271,13274,13274,2013/2014,28,2014-03-16,10235,10228,2,0,home_win
1473272,13274,13274,2013/2014,28,2014-03-16,8464,9908,2,2,draw
1473273,13274,13274,2013/2014,28,2014-03-16,6413,6433,2,0,home_win
1473274,13274,13274,2013/2014,28,2014-03-16,8611,10229,2,1,home_win
1473275,13274,13274,2013/2014,29,2014-03-23,10229,6413,2,1,home_win
1473276,13274,13274,2013/2014,29,2014-03-22,10228,8464,2,2,draw
1473277,13274,13274,2013/2014,29,2014-03-22,8640,9803,3,1,home_win
1473278,13274,13274,2013/2014,29,2014-04-02,8611,10217,1,1,draw
1473279,13274,13274,2013/2014,29,2014-04-02,10219,8593,0,2,away_win
1473280,13274,13274,2013/2014,29,2014-04-02,6433,9761,2,1,home_win
1473281,13274,13274,2013/2014,29,2014-03-22,8674,8277,3,1,home_win
1473282,13274,13274,2013/2014,29,2014-04-02,9791,10235,1,2,away_win
1473283,13274,13274,2013/2014,29,2014-04-02,9908,7788,1,0,home_win
1473041,13274,13274,2013/2014,3,2013-08-17,7788,8674,4,1,home_win
1473042,13274,13274,2013/2014,3,2013-08-17,8464,6413,1,5,away_win
1473043,13274,13274,2013/2014,3,2013-08-17,8640,6433,3,0,home_win
1473044,13274,13274,2013/2014,3,2013-08-17,9803,8277,1,1,draw
1473045,13274,13274,2013/2014,3,2013-08-17,10219,10229,1,2,away_win
1473046,13274,13274,2013/2014,3,2013-08-18,8593,10235,2,1,home_win
1473047,13274,13274,2013/2014,3,2013-08-18,10228,9791,2,4,away_win
1473048,13274,13274,2013/2014,3,2013-08-18,9761,10217,1,2,away_win
1473049,13274,13274,2013/2014,3,2013-08-18,8611,9908,6,0,home_win
1473284,13274,13274,2013/2014,30,2014-03-28,9761,9908,2,2,draw
1473285,13274,13274,2013/2014,30,2014-03-30,7788,10229,0,0,draw
1473286,13274,13274,2013/2014,30,2014-03-29,8464,9791,1,2,away_win
1473287,13274,13274,2013/2014,30,2014-03-29,8640,8674,2,3,away_win
1473288,13274,13274,2013/2014,30,2014-03-29,8277,10228,2,2,draw
1473289,13274,13274,2013/2014,30,2014-03-30,10217,6413,1,1,draw
1473290,13274,13274,2013/2014,30,2014-03-30,8593,8611,3,0,home_win
1473291,13274,13274,2013/2014,30,2014-03-30,10235,6433,5,0,home_win
1473292,13274,13274,2013/2014,30,2014-03-30,9803,10219,0,1,away_win
1473293,13274,13274,2013/2014,31,2014-04-04,6413,8674,0,1,away_win
1473294,13274,13274,2013/2014,31,2014-04-05,10228,8640,3,0,home_win
1473296,13274,13274,2013/2014,31,2014-04-05,9761,8611,0,2,away_win
1473297,13274,13274,2013/2014,31,2014-04-05,8464,7788,1,1,draw
1473298,13274,13274,2013/2014,31,2014-04-06,10217,9908,4,1,home_win
1473299,13274,13274,2013/2014,31,2014-04-06,10235,10219,2,0,home_win
1473300,13274,13274,2013/2014,31,2014-04-06,9803,10229,2,2,draw
1473314,13274,13274,2013/2014,31,2014-04-05,9791,6433,1,2,away_win
1473319,13274,13274,2013/2014,31,2014-04-06,8277,8593,1,1,draw
1473302,13274,13274,2013/2014,32,2014-04-11,8674,9761,2,1,home_win
1473303,13274,13274,2013/2014,32,2014-04-13,10229,8464,1,1,draw
1473304,13274,13274,2013/2014,32,2014-04-12,7788,8277,4,3,home_win
1473305,13274,13274,2013/2014,32,2014-04-12,6433,10228,0,2,away_win
1473306,13274,13274,2013/2014,32,2014-04-12,8611,9803,3,0,home_win
1473307,13274,13274,2013/2014,32,2014-04-13,8593,10217,3,2,home_win
1473308,13274,13274,2013/2014,32,2014-04-13,8640,10235,0,2,away_win
1473309,13274,13274,2013/2014,32,2014-04-13,9908,9791,2,1,home_win
1473310,13274,13274,2013/2014,32,2014-04-13,10219,6413,1,1,draw
1473295,13274,13274,2013/2014,33,2014-04-27,9791,8593,1,1,draw
1473301,13274,13274,2013/2014,33,2014-04-27,8277,6433,2,2,draw
1473311,13274,13274,2013/2014,33,2014-04-27,10217,10229,2,1,home_win
1473312,13274,13274,2013/2014,33,2014-04-27,10235,7788,5,1,home_win
1473313,13274,13274,2013/2014,33,2014-04-27,10228,9908,4,1,home_win
1473315,13274,13274,2013/2014,33,2014-04-27,9761,10219,1,1,draw
1473316,13274,13274,2013/2014,33,2014-04-27,8464,8611,2,5,away_win
1473317,13274,13274,2013/2014,33,2014-04-27,6413,8640,1,2,away_win
1473318,13274,13274,2013/2014,33,2014-04-27,9803,8674,1,2,away_win
1473320,13274,13274,2013/2014,34,2014-05-03,8593,8464,2,2,draw
1473321,13274,13274,2013/2014,34,2014-05-03,10229,10235,1,1,draw
1473322,13274,13274,2013/2014,34,2014-05-03,7788,10217,1,2,away_win
1473323,13274,13274,2013/2014,34,2014-05-03,6433,9803,0,1,away_win
1473324,13274,13274,2013/2014,34,2014-05-03,8674,9791,3,1,home_win
1473325,13274,13274,2013/2014,34,2014-05-03,8640,9761,2,0,home_win
1473326,13274,13274,2013/2014,34,2014-05-03,8611,6413,2,2,draw
1473327,13274,13274,2013/2014,34,2014-05-03,9908,8277,2,1,home_win
1473328,13274,13274,2013/2014,34,2014-05-03,10219,10228,0,3,away_win
1473050,13274,13274,2013/2014,4,2013-08-23,10228,8593,3,3,draw
1473051,13274,13274,2013/2014,4,2013-08-24,10217,9803,0,4,away_win
1473052,13274,13274,2013/2014,4,2013-08-24,9791,8640,1,1,draw
1473053,13274,13274,2013/2014,4,2013-08-24,8464,10219,2,2,draw
1473054,13274,13274,2013/2014,4,2013-08-24,6413,7788,2,0,home_win
1473055,13274,13274,2013/2014,4,2013-08-25,10235,9761,3,1,home_win
1473056,13274,13274,2013/2014,4,2013-08-25,6433,8674,3,3,draw
1473057,13274,13274,2013/2014,4,2013-08-25,9908,10229,2,0,home_win
1473058,13274,13274,2013/2014,4,2013-08-25,8277,8611,1,0,home_win
1473059,13274,13274,2013/2014,5,2013-08-30,9761,8464,1,1,draw
1473060,13274,13274,2013/2014,5,2013-08-31,9791,10217,1,0,home_win
1473061,13274,13274,2013/2014,5,2013-08-31,8640,7788,0,0,draw
1473062,13274,13274,2013/2014,5,2013-08-31,8611,10228,1,1,draw
1473063,13274,13274,2013/2014,5,2013-08-31,10219,6433,1,4,away_win
1473064,13274,13274,2013/2014,5,2013-09-01,10229,8277,1,1,draw
1473065,13274,13274,2013/2014,5,2013-09-01,10235,9803,4,0,home_win
1473066,13274,13274,2013/2014,5,2013-09-01,8674,8593,1,1,draw
1473067,13274,13274,2013/2014,5,2013-09-01,6413,9908,1,1,draw
1473068,13274,13274,2013/2014,6,2013-10-02,10217,8277,2,1,home_win
1473069,13274,13274,2013/2014,6,2013-09-14,8593,6413,2,1,home_win
1473070,13274,13274,2013/2014,6,2013-09-14,7788,9791,2,0,home_win
1473071,13274,13274,2013/2014,6,2013-09-15,9803,9761,1,5,away_win
1473072,13274,13274,2013/2014,6,2013-09-14,8611,8640,2,2,draw
1473073,13274,13274,2013/2014,6,2013-09-15,10229,6433,3,0,home_win
1473074,13274,13274,2013/2014,6,2013-09-15,10228,8674,4,2,home_win
1473075,13274,13274,2013/2014,6,2013-09-15,8464,10235,3,3,draw
1473076,13274,13274,2013/2014,6,2013-09-15,9908,10219,2,1,home_win
1473077,13274,13274,2013/2014,7,2013-09-20,6433,7788,0,0,draw
1473078,13274,13274,2013/2014,7,2013-09-21,10217,8464,1,1,draw
1473079,13274,13274,2013/2014,7,2013-09-21,8674,10219,4,1,home_win
1473080,13274,13274,2013/2014,7,2013-09-21,9791,8611,0,3,away_win
1473081,13274,13274,2013/2014,7,2013-09-21,9803,10228,3,3,draw
1473082,13274,13274,2013/2014,7,2013-09-22,10235,9908,1,0,home_win
1473083,13274,13274,2013/2014,7,2013-09-22,9761,10229,3,0,home_win
1473084,13274,13274,2013/2014,7,2013-09-22,8640,8593,4,0,home_win
1473085,13274,13274,2013/2014,7,2013-09-22,8277,6413,3,0,home_win
1473086,13274,13274,2013/2014,8,2013-09-28,8593,6433,6,0,home_win
1473087,13274,13274,2013/2014,8,2013-09-28,10229,8640,2,1,home_win
1473088,13274,13274,2013/2014,8,2013-09-28,6413,9761,0,0,draw
1473089,13274,13274,2013/2014,8,2013-09-28,9908,9803,3,3,draw
1473090,13274,13274,2013/2014,8,2013-09-28,10219,9791,1,4,away_win
1473091,13274,13274,2013/2014,8,2013-09-29,10235,10217,4,2,home_win
1473092,13274,13274,2013/2014,8,2013-09-29,10228,7788,2,1,home_win
1473093,13274,13274,2013/2014,8,2013-09-29,8464,8277,2,3,away_win
1473094,13274,13274,2013/2014,8,2013-09-29,8611,8674,5,0,home_win
1473095,13274,13274,2013/2014,9,2013-10-04,7788,8611,0,1,away_win
1473096,13274,13274,2013/2014,9,2013-12-04,10217,10228,1,1,draw
1473097,13274,13274,2013/2014,9,2013-10-05,6433,8464,4,3,home_win
1473098,13274,13274,2013/2014,9,2013-10-05,9761,9791,2,1,home_win
1473099,13274,13274,2013/2014,9,2013-10-05,9803,6413,0,0,draw
1473100,13274,13274,2013/2014,9,2013-10-06,8593,9908,3,0,home_win
1473101,13274,13274,2013/2014,9,2013-10-06,8674,10229,2,1,home_win
1473102,13274,13274,2013/2014,9,2013-10-06,8640,10219,2,1,home_win
1473103,13274,13274,2013/2014,9,2013-10-06,8277,10235,1,2,away_win
1712394,13274,13274,2014/2015,1,2014-08-08,6413,9908,2,0,home_win
1712395,13274,13274,2014/2015,1,2014-08-09,10228,6631,1,2,away_win
1712396,13274,13274,2014/2015,1,2014-08-09,7788,8611,1,1,draw
1712397,13274,13274,2014/2015,1,2014-08-09,9761,10218,1,1,draw
1712398,13274,13274,2014/2015,1,2014-08-09,9791,10229,0,3,away_win
1712399,13274,13274,2014/2015,1,2014-08-10,10217,10235,0,1,away_win
1712400,13274,13274,2014/2015,1,2014-08-10,6433,8674,2,3,away_win
1712401,13274,13274,2014/2015,1,2014-08-10,8593,8277,4,1,home_win
1712402,13274,13274,2014/2015,1,2014-08-10,8525,8640,1,3,away_win
1712475,13274,13274,2014/2015,10,2014-10-24,10217,6631,2,0,home_win
1712476,13274,13274,2014/2015,10,2014-10-25,8277,9761,2,2,draw
1712477,13274,13274,2014/2015,10,2014-10-25,9791,8525,1,3,away_win
1712478,13274,13274,2014/2015,10,2014-10-25,8593,6433,3,1,home_win
1712479,13274,13274,2014/2015,10,2014-10-26,7788,10235,0,1,away_win
1712480,13274,13274,2014/2015,10,2014-10-26,9908,8640,1,5,away_win
1712481,13274,13274,2014/2015,10,2014-10-25,10229,8674,2,2,draw
1712482,13274,13274,2014/2015,10,2014-10-26,10218,8611,2,1,home_win
1712483,13274,13274,2014/2015,10,2014-10-26,6413,10228,2,2,draw
1712484,13274,13274,2014/2015,11,2014-11-02,6433,9791,1,3,away_win
1712485,13274,13274,2014/2015,11,2014-11-01,8593,6631,4,0,home_win
1712486,13274,13274,2014/2015,11,2014-11-01,10235,6413,2,0,home_win
1712487,13274,13274,2014/2015,11,2014-11-01,8611,10228,2,0,home_win
1712488,13274,13274,2014/2015,11,2014-11-01,8640,10217,1,0,home_win
1712489,13274,13274,2014/2015,11,2014-11-02,9908,8277,3,1,home_win
1712490,13274,13274,2014/2015,11,2014-11-02,8525,7788,1,1,draw
1712491,13274,13274,2014/2015,11,2014-11-02,8674,9761,1,0,home_win
1712492,13274,13274,2014/2015,11,2014-11-02,10229,10218,3,3,draw
1712493,13274,13274,2014/2015,12,2014-11-07,10218,9908,2,2,draw
1712494,13274,13274,2014/2015,12,2014-11-08,10217,8525,3,2,home_win
1712495,13274,13274,2014/2015,12,2014-11-08,10228,6433,2,2,draw
1712496,13274,13274,2014/2015,12,2014-11-08,9761,10229,0,1,away_win
1712497,13274,13274,2014/2015,12,2014-11-09,7788,8593,2,4,away_win
1712498,13274,13274,2014/2015,12,2014-11-09,6631,8611,0,4,away_win
1712499,13274,13274,2014/2015,12,2014-11-08,6413,8674,2,0,home_win
1712500,13274,13274,2014/2015,12,2014-11-09,8277,10235,0,0,draw
1712501,13274,13274,2014/2015,12,2014-11-09,9791,8640,1,2,away_win
1712502,13274,13274,2014/2015,13,2014-11-22,10235,6631,2,0,home_win
1712503,13274,13274,2014/2015,13,2014-11-22,10229,8277,1,0,home_win
1712504,13274,13274,2014/2015,13,2014-11-22,6433,9761,2,0,home_win
1712505,13274,13274,2014/2015,13,2014-11-22,8525,10218,1,1,draw
1712506,13274,13274,2014/2015,13,2014-11-22,8593,10228,4,1,home_win
1712507,13274,13274,2014/2015,13,2014-11-23,8674,8640,1,1,draw
1712508,13274,13274,2014/2015,13,2014-11-23,6413,8611,1,2,away_win
1712509,13274,13274,2014/2015,13,2014-11-23,9791,10217,3,1,home_win
1712510,13274,13274,2014/2015,13,2014-11-23,9908,7788,1,3,away_win
1712511,13274,13274,2014/2015,14,2014-11-28,6631,8525,0,4,away_win
1712512,13274,13274,2014/2015,14,2014-11-29,10228,9791,0,1,away_win
1712513,13274,13274,2014/2015,14,2014-11-29,9761,9908,1,5,away_win
1712514,13274,13274,2014/2015,14,2014-11-29,8277,6433,2,2,draw
1712515,13274,13274,2014/2015,14,2014-11-29,7788,10229,0,2,away_win
1712516,13274,13274,2014/2015,14,2014-11-30,10217,8593,1,1,draw
1712517,13274,13274,2014/2015,14,2014-11-30,10218,6413,0,5,away_win
1712518,13274,13274,2014/2015,14,2014-11-30,8611,8674,1,2,away_win
1712519,13274,13274,2014/2015,14,2014-12-17,8640,10235,4,3,home_win
1712520,13274,13274,2014/2015,15,2014-12-06,10229,6433,2,0,home_win
1712521,13274,13274,2014/2015,15,2014-12-06,10218,10235,2,5,away_win
1712522,13274,13274,2014/2015,15,2014-12-06,7788,9761,0,1,away_win
1712523,13274,13274,2014/2015,15,2014-12-06,6631,8640,1,3,away_win
1712524,13274,13274,2014/2015,15,2014-12-06,8593,8525,5,0,home_win
1712525,13274,13274,2014/2015,15,2014-12-07,6413,10217,3,1,home_win
1712526,13274,13274,2014/2015,15,2014-12-07,9908,9791,2,4,away_win
1712527,13274,13274,2014/2015,15,2014-12-07,8674,10228,1,1,draw
1712528,13274,13274,2014/2015,15,2014-12-07,8277,8611,2,2,draw
1712529,13274,13274,2014/2015,16,2014-12-12,9791,6631,1,1,draw
1712530,13274,13274,2014/2015,16,2014-12-13,9761,10228,0,2,away_win
1712531,13274,13274,2014/2015,16,2014-12-13,10217,10218,2,2,draw
1712532,13274,13274,2014/2015,16,2014-12-14,10235,10229,2,2,draw
1712533,13274,13274,2014/2015,16,2014-12-13,6433,7788,1,2,away_win
1712534,13274,13274,2014/2015,16,2014-12-14,8593,9908,3,1,home_win
1712535,13274,13274,2014/2015,16,2014-12-14,8640,8611,2,0,home_win
1712536,13274,13274,2014/2015,16,2014-12-14,8674,8277,1,1,draw
1712537,13274,13274,2014/2015,16,2014-12-13,8525,6413,0,1,away_win
1712538,13274,13274,2014/2015,17,2014-12-19,10228,10217,0,0,draw
1712539,13274,13274,2014/2015,17,2014-12-20,7788,6413,2,1,home_win
1712540,13274,13274,2014/2015,17,2014-12-20,6631,8674,1,1,draw
1712541,13274,13274,2014/2015,17,2014-12-20,8640,6433,5,0,home_win
1712542,13274,13274,2014/2015,17,2014-12-20,10229,9908,0,3,away_win
1712543,13274,13274,2014/2015,17,2014-12-21,8277,9791,3,0,home_win
1712544,13274,13274,2014/2015,17,2014-12-21,9761,10235,0,1,away_win
1712545,13274,13274,2014/2015,17,2014-12-21,10218,8593,0,2,away_win
1712546,13274,13274,2014/2015,17,2014-12-21,8611,8525,3,2,home_win
1712547,13274,13274,2014/2015,18,2015-01-16,8593,8674,2,0,home_win
1712548,13274,13274,2014/2015,18,2015-01-17,6413,9761,4,1,home_win
1712549,13274,13274,2014/2015,18,2015-01-17,10229,6631,2,0,home_win
1712550,13274,13274,2014/2015,18,2015-01-17,10217,7788,2,2,draw
1712551,13274,13274,2014/2015,18,2015-01-17,8277,8640,0,1,away_win
1712552,13274,13274,2014/2015,18,2015-01-18,8525,6433,1,0,home_win
1712553,13274,13274,2014/2015,18,2015-01-18,9908,10228,1,2,away_win
1712554,13274,13274,2014/2015,18,2015-01-18,10235,8611,3,1,home_win
1712555,13274,13274,2014/2015,18,2015-01-18,9791,10218,0,3,away_win
1712556,13274,13274,2014/2015,19,2015-01-23,8611,9791,2,0,home_win
1712557,13274,13274,2014/2015,19,2015-01-24,7788,8640,1,2,away_win
1712558,13274,13274,2014/2015,19,2015-01-24,6631,10218,1,0,home_win
1712559,13274,13274,2014/2015,19,2015-01-24,6413,10229,1,1,draw
1712560,13274,13274,2014/2015,19,2015-01-24,10228,8277,4,1,home_win
1712561,13274,13274,2014/2015,19,2015-01-25,8593,10235,0,0,draw
1712562,13274,13274,2014/2015,19,2015-01-25,9761,8525,0,0,draw
1712563,13274,13274,2014/2015,19,2015-01-25,8674,9908,2,2,draw
1712564,13274,13274,2014/2015,19,2015-01-25,6433,10217,1,0,home_win
1712403,13274,13274,2014/2015,2,2014-08-15,10235,10228,1,1,draw
1712404,13274,13274,2014/2015,2,2014-08-16,8640,9761,6,1,home_win
1712405,13274,13274,2014/2015,2,2014-08-16,6631,6413,1,2,away_win
1712406,13274,13274,2014/2015,2,2014-08-16,8611,10217,2,2,draw
1712407,13274,13274,2014/2015,2,2014-08-16,8277,7788,2,2,draw
1712408,13274,13274,2014/2015,2,2014-08-17,10229,8593,1,3,away_win
1712409,13274,13274,2014/2015,2,2014-08-17,9908,8525,2,1,home_win
1712410,13274,13274,2014/2015,2,2014-08-17,10218,6433,3,2,home_win
1712411,13274,13274,2014/2015,2,2014-08-17,8674,9791,3,1,home_win
1712565,13274,13274,2014/2015,20,2015-01-31,8674,6433,2,0,home_win
1712566,13274,13274,2014/2015,20,2015-01-31,8640,8525,2,1,home_win
1712567,13274,13274,2014/2015,20,2015-01-30,6631,10228,0,0,draw
1712568,13274,13274,2014/2015,20,2015-01-31,10218,9761,0,0,draw
1712569,13274,13274,2014/2015,20,2015-01-31,8611,7788,2,1,home_win
1712570,13274,13274,2014/2015,20,2015-02-01,10235,10217,2,1,home_win
1712571,13274,13274,2014/2015,20,2015-02-01,9908,6413,0,2,away_win
1712572,13274,13274,2014/2015,20,2015-02-01,8277,8593,1,0,home_win
1712573,13274,13274,2014/2015,20,2015-02-01,10229,9791,3,1,home_win
1712574,13274,13274,2014/2015,21,2015-02-03,6433,10218,0,0,draw
1712575,13274,13274,2014/2015,21,2015-02-03,9761,8640,0,2,away_win
1712576,13274,13274,2014/2015,21,2015-02-04,10228,10235,3,1,home_win
1712577,13274,13274,2014/2015,21,2015-02-04,8525,9908,1,0,home_win
1712578,13274,13274,2014/2015,21,2015-02-04,6413,6631,4,0,home_win
1712579,13274,13274,2014/2015,21,2015-02-04,7788,8277,0,2,away_win
1712580,13274,13274,2014/2015,21,2015-02-04,10217,8611,2,0,home_win
1712581,13274,13274,2014/2015,21,2015-02-05,9791,8674,2,2,draw
1712582,13274,13274,2014/2015,21,2015-02-05,8593,10229,0,1,away_win
1712583,13274,13274,2014/2015,22,2015-02-07,6631,10217,0,0,draw
1712584,13274,13274,2014/2015,22,2015-02-07,8611,10218,1,3,away_win
1712585,13274,13274,2014/2015,22,2015-02-07,10228,6413,4,0,home_win
1712586,13274,13274,2014/2015,22,2015-02-07,9761,8277,0,1,away_win
1712587,13274,13274,2014/2015,22,2015-02-07,8640,9908,3,1,home_win
1712588,13274,13274,2014/2015,22,2015-02-08,10235,7788,2,1,home_win
1712589,13274,13274,2014/2015,22,2015-02-08,8525,9791,3,0,home_win
1712590,13274,13274,2014/2015,22,2015-02-08,6433,8593,1,2,away_win
1712591,13274,13274,2014/2015,22,2015-02-08,8674,10229,2,4,away_win
1712592,13274,13274,2014/2015,23,2015-02-13,10229,8640,2,4,away_win
1712593,13274,13274,2014/2015,23,2015-02-14,9791,10235,2,0,home_win
1712594,13274,13274,2014/2015,23,2015-02-14,10218,8674,1,1,draw
1712595,13274,13274,2014/2015,23,2015-02-14,8277,8525,2,0,home_win
1712596,13274,13274,2014/2015,23,2015-02-14,10217,9761,3,2,home_win
1712597,13274,13274,2014/2015,23,2015-02-15,7788,10228,2,1,home_win
1712598,13274,13274,2014/2015,23,2015-02-15,9908,6631,6,1,home_win
1712599,13274,13274,2014/2015,23,2015-02-15,6413,6433,0,1,away_win
1712600,13274,13274,2014/2015,23,2015-02-15,8593,8611,4,2,home_win
1712601,13274,13274,2014/2015,24,2015-02-20,9761,7788,2,1,home_win
1712602,13274,13274,2014/2015,24,2015-02-21,10217,6413,3,2,home_win
1712603,13274,13274,2014/2015,24,2015-02-21,6433,10229,0,2,away_win
1712604,13274,13274,2014/2015,24,2015-02-22,8640,6631,3,0,home_win
1712605,13274,13274,2014/2015,24,2015-02-21,9791,9908,1,1,draw
1712606,13274,13274,2014/2015,24,2015-02-22,8525,8593,1,1,draw
1712607,13274,13274,2014/2015,24,2015-02-22,10228,8674,3,1,home_win
1712608,13274,13274,2014/2015,24,2015-02-22,8611,8277,1,2,away_win
1712609,13274,13274,2014/2015,24,2015-02-22,10235,10218,3,2,home_win
1712610,13274,13274,2014/2015,25,2015-02-27,6631,6433,2,1,home_win
1712611,13274,13274,2014/2015,25,2015-02-28,8277,6413,2,1,home_win
1712612,13274,13274,2014/2015,25,2015-02-28,10229,8525,2,0,home_win
1712613,13274,13274,2014/2015,25,2015-02-28,8611,9761,1,1,draw
1712614,13274,13274,2014/2015,25,2015-02-28,7788,9791,1,0,home_win
1712615,13274,13274,2014/2015,25,2015-03-01,10218,10228,3,0,home_win
1712616,13274,13274,2014/2015,25,2015-03-01,9908,10235,0,0,draw
1712617,13274,13274,2014/2015,25,2015-03-01,8674,10217,1,1,draw
1712618,13274,13274,2014/2015,25,2015-03-01,8640,8593,1,3,away_win
1712619,13274,13274,2014/2015,26,2015-03-06,8525,8611,2,2,draw
1712620,13274,13274,2014/2015,26,2015-03-07,6413,7788,6,1,home_win
1712621,13274,13274,2014/2015,26,2015-03-07,9791,8277,1,1,draw
1712622,13274,13274,2014/2015,26,2015-03-07,10217,10228,0,1,away_win
1712623,13274,13274,2014/2015,26,2015-03-07,6433,8640,0,3,away_win
1712624,13274,13274,2014/2015,26,2015-03-08,8674,6631,2,0,home_win
